iter	MAE
3228	67.20806865
3229	67.17985928
3230	67.17771617
3231	67.17000586
3232	67.16751849
3233	67.14789476
3234	67.14088597
3235	67.14008108
3236	67.13439558
3237	67.13327681
3238	67.13157711
3239	67.12551449
3240	67.12438039
3241	67.12339548
3242	67.11364561
3243	67.11004041
3244	67.10731297
3245	67.10416047
3246	67.10188016
3247	67.10134928
3248	67.10037028
3249	67.0968424
3250	67.09386215
3251	67.09233543
3252	67.08636584
3253	67.07972805
3254	67.07787593
3255	67.07583004
3256	67.0707559
3257	67.06629731
3258	67.0627237
3259	67.05767613
3260	67.05159006
3261	67.04682931
3262	67.0440879
3263	67.03459774
3264	67.02379482
3265	67.02264699
3266	67.01770194
3267	67.00666251
3268	66.98759195
3269	66.98380001
3270	66.97989613
3271	66.97860119
3272	66.96776742
3273	66.9579878
3274	66.95554324
3275	66.94158224
3276	66.93159733
3277	66.93066712
3278	66.92609037
3279	66.92451677
3280	66.89355248
3281	66.89097959
3282	66.88919995
3283	66.88718665
3284	66.88588043
3285	66.88340653
3286	66.87183828
3287	66.86849405
3288	66.86700331
3289	66.8654891
3290	66.86244843
3291	66.8539034
3292	66.85160835
3293	66.84449306
3294	66.83534464
3295	66.83415166
3296	66.82157204
3297	66.81922444
3298	66.81774206
3299	66.81693504
3300	66.81515134
3301	66.81229508
3302	66.80700328
3303	66.80598162
3304	66.80453471
3305	66.78966881
3306	66.78363171
3307	66.77976044
3308	66.77842611
3309	66.77598033
3310	66.77319455
3311	66.77213571
3312	66.77073395
3313	66.76885172
3314	66.76710348
3315	66.74873126
3316	66.74644841
3317	66.7336395
3318	66.7294595
3319	66.72537288
3320	66.72304313
3321	66.71463178
3322	66.71077796
3323	66.70954627
3324	66.70665153
3325	66.70417256
3326	66.70274723
3327	66.69908177
3328	66.69596318
3329	66.69540833
3330	66.6731619
3331	66.67219836
3332	66.67085019
3333	66.65867583
3334	66.65199135
3335	66.64698176
3336	66.64526979
3337	66.64117552
3338	66.64027224
3339	66.63359834
3340	66.63106422
3341	66.62954646
3342	66.62797218
3343	66.62461279
3344	66.62024348
3345	66.61274929
3346	66.60291457
3347	66.599288
3348	66.59636933
3349	66.57319924
3350	66.57161289
3351	66.56910043
3352	66.56318846
3353	66.55699333
3354	66.55401704
3355	66.55279154
3356	66.54223087
3357	66.54010575
3358	66.53619213
3359	66.53333698
3360	66.51144296
3361	66.51010178
3362	66.49656224
3363	66.48655298
3364	66.48532565
3365	66.48408896
3366	66.48136842
3367	66.48008488
3368	66.47205448
3369	66.47062017
3370	66.4584646
3371	66.45716324
3372	66.45507652
3373	66.39951154
3374	66.3979752
3375	66.37401594
3376	66.35834181
3377	66.35378105
3378	66.35259563
3379	66.34863705
3380	66.34638602
3381	66.34350598
3382	66.34085656
3383	66.33377378
3384	66.33054691
3385	66.32213949
3386	66.31736178
3387	66.29369716
3388	66.28277347
3389	66.27573038
3390	66.26599868
3391	66.25542589
3392	66.24475713
3393	66.24234979
3394	66.23636416
3395	66.23311264
3396	66.23194162
3397	66.23102678
3398	66.22348283
3399	66.22173868
3400	66.21625347
3401	66.21231432
3402	66.20834572
3403	66.20724229
3404	66.20462273
3405	66.20278461
3406	66.19680483
3407	66.19047817
3408	66.18525747
3409	66.18135172
3410	66.17739161
3411	66.17632248
3412	66.17367407
3413	66.16965266
3414	66.16919299
3415	66.1682622
3416	66.16650127
3417	66.15327397
3418	66.15158614
3419	66.13969793
3420	66.12921774
3421	66.12561683
3422	66.12511068
3423	66.12210497
3424	66.1035304
3425	66.10308549
3426	66.08706309
3427	66.08355897
3428	66.08253293
3429	66.08155464
3430	66.07613866
3431	66.0751662
3432	66.06281065
3433	66.060239
3434	66.03644657
3435	66.02934234
3436	66.02667394
3437	66.02246176
3438	66.01999445
3439	66.01290418
3440	66.01140006
3441	66.00471676
3442	65.99688221
3443	65.99016888
3444	65.98620832
3445	65.98516029
3446	65.97184553
3447	65.96940697
3448	65.96815343
3449	65.96420009
3450	65.93064352
3451	65.92949343
3452	65.92634082
3453	65.92231502
3454	65.91920437
3455	65.9160706
3456	65.89676786
3457	65.89565813
3458	65.8907148
3459	65.88823635
3460	65.88200654
3461	65.87623417
3462	65.87557443
3463	65.87078011
3464	65.86980824
3465	65.86647513
3466	65.85989963
3467	65.85449758
3468	65.85141563
3469	65.84545906
3470	65.8443998
3471	65.83085457
3472	65.82884791
3473	65.82854777
3474	65.82498273
3475	65.82269221
3476	65.80378062
3477	65.80272956
3478	65.79126618
3479	65.78980237
3480	65.78817879
3481	65.78702417
3482	65.7780706
3483	65.77746101
3484	65.77677609
3485	65.77114935
3486	65.77017683
3487	65.76883649
3488	65.76442229
3489	65.76233308
3490	65.76130808
3491	65.75968833
3492	65.75780801
3493	65.75667557
3494	65.75470889
3495	65.75264163
3496	65.75125651
3497	65.74940258
3498	65.74904639
3499	65.74512158
3500	65.73625793
3501	65.73205529
3502	65.72853386
3503	65.72400334
3504	65.69572723
3505	65.68958894
3506	65.68636063
3507	65.67436038
3508	65.67026657
3509	65.64542212
3510	65.64356352
3511	65.64017481
3512	65.63814506
3513	65.63634239
3514	65.63534487
3515	65.62439811
3516	65.6211225
3517	65.61777281
3518	65.5928033
3519	65.59147069
3520	65.58539394
3521	65.58294989
3522	65.57951234
3523	65.57605602
3524	65.57479736
3525	65.57400512
3526	65.56591927
3527	65.56501936
3528	65.56097901
3529	65.55457036
3530	65.55310466
3531	65.55253207
3532	65.53857202
3533	65.52920774
3534	65.52779694
3535	65.52545667
3536	65.51272936
3537	65.51142073
3538	65.46790752
3539	65.4674531
3540	65.45727638
3541	65.45063975
3542	65.4497893
3543	65.44300862
3544	65.43946633
3545	65.43879498
3546	65.43322149
3547	65.42982717
3548	65.42591079
3549	65.42054994
3550	65.41354289
3551	65.40917731
3552	65.40730838
3553	65.40448341
3554	65.40386233
3555	65.39570739
3556	65.37945324
3557	65.37662402
3558	65.3713204
3559	65.36874062
3560	65.36804248
3561	65.34812902
3562	65.34470717
3563	65.32020985
3564	65.3121711
3565	65.30809548
3566	65.29932551
3567	65.29684915
3568	65.28766637
3569	65.28434721
3570	65.28312134
3571	65.25972666
3572	65.24462773
3573	65.23861866
3574	65.23624181
3575	65.23579835
3576	65.23503749
3577	65.23332111
3578	65.2275743
3579	65.21716979
3580	65.21310612
3581	65.20923513
3582	65.20584023
3583	65.20443567
3584	65.20247618
3585	65.17264095
3586	65.16887479
3587	65.16749702
3588	65.16673036
3589	65.16234218
3590	65.15948219
3591	65.15849718
3592	65.15521368
3593	65.15425254
3594	65.1517514
3595	65.14964493
3596	65.14788136
3597	65.14455318
3598	65.14117547
3599	65.13125875
3600	65.12890343
3601	65.1265232
3602	65.11872947
3603	65.11816322
3604	65.11561035
3605	65.1144761
3606	65.11028606
3607	65.10430512
3608	65.09637116
3609	65.09018186
3610	65.08847533
3611	65.08530682
3612	65.08110744
3613	65.08042197
3614	65.07966955
3615	65.072302
3616	65.07172787
3617	65.07056281
3618	65.06726525
3619	65.06004981
3620	65.05893131
3621	65.05536291
3622	65.05498609
3623	65.05107175
3624	65.05058339
3625	65.04967139
3626	65.04218639
3627	65.03115783
3628	65.02960682
3629	65.02932683
3630	65.02092276
3631	64.99561256
3632	64.96916764
3633	64.96837311
3634	64.96550596
3635	64.95797559
3636	64.95707612
3637	64.95417078
3638	64.94975093
3639	64.9489713
3640	64.94266235
3641	64.94050368
3642	64.93873309
3643	64.93666711
3644	64.93565257
3645	64.92996407
3646	64.92843516
3647	64.9164103
3648	64.91570569
3649	64.91160649
3650	64.89052207
3651	64.88492182
3652	64.88226578
3653	64.88183198
3654	64.87813977
3655	64.87212225
3656	64.86524485
3657	64.84187671
3658	64.83378346
3659	64.83180965
3660	64.82814356
3661	64.81407014
3662	64.80624375
3663	64.80548133
3664	64.80424052
3665	64.79705552
3666	64.79229271
3667	64.79084533
3668	64.78706015
3669	64.78360467
3670	64.78113393
3671	64.77958005
3672	64.77662944
3673	64.72795303
3674	64.72562651
3675	64.72254013
3676	64.71105312
3677	64.70679761
3678	64.68951084
3679	64.67393788
3680	64.66435092
3681	64.64521009
3682	64.6314782
3683	64.62636663
3684	64.62428495
3685	64.6072236
3686	64.60655036
3687	64.58460701
3688	64.56376086
3689	64.55398357
3690	64.52751725
3691	64.52438985
3692	64.52362797
3693	64.52212402
3694	64.51959597
3695	64.51907188
3696	64.51502375
3697	64.51396098
3698	64.51196807
3699	64.49204331
3700	64.45261522
3701	64.44818278
3702	64.44570187
3703	64.44402792
3704	64.4371365
3705	64.43285574
3706	64.42998534
3707	64.41703259
3708	64.41622121
3709	64.41552048
3710	64.41331261
3711	64.40501177
3712	64.40396633
3713	64.39539715
3714	64.39453805
3715	64.39045149
3716	64.38485931
3717	64.38375532
3718	64.3826607
3719	64.38243507
3720	64.38204811
3721	64.3743902
3722	64.36629766
3723	64.3638987
3724	64.35927003
3725	64.35679918
3726	64.35385586
3727	64.35228078
3728	64.35006884
3729	64.3472047
3730	64.34068142
3731	64.33029219
3732	64.32254328
3733	64.31661515
3734	64.30643811
3735	64.30572578
3736	64.29141296
3737	64.2885876
3738	64.2869634
3739	64.27988161
3740	64.2787698
3741	64.2759566
3742	64.27222663
3743	64.27185664
3744	64.26900611
3745	64.25237039
3746	64.2363899
3747	64.23383079
3748	64.23269217
3749	64.2318071
3750	64.22503356
3751	64.22157538
3752	64.1951741
3753	64.19339212
3754	64.19189465
3755	64.19147427
3756	64.19054065
3757	64.18545512
3758	64.17719756
3759	64.17681115
3760	64.17275441
3761	64.16168209
3762	64.15991435
3763	64.15537525
3764	64.15243749
3765	64.15171148
3766	64.14232468
3767	64.12823297
3768	64.12433515
3769	64.12270042
3770	64.12144956
3771	64.11724378
3772	64.11454138
3773	64.11029137
3774	64.10892659
3775	64.09495513
3776	64.09279375
3777	64.08563724
3778	64.08454073
3779	64.07765278
3780	64.0771278
3781	64.07634567
3782	64.07596074
3783	64.07287314
3784	64.05658188
3785	64.0521919
3786	64.04921186
3787	64.04719946
3788	64.04645459
3789	64.04346313
3790	64.03672769
3791	64.03605424
3792	64.02853238
3793	64.02636048
3794	64.02012008
3795	64.01337601
3796	64.00602251
3797	64.00310459
3798	63.9845127
3799	63.98254552
3800	63.9815352
3801	63.98032017
3802	63.97802677
3803	63.97299046
3804	63.96003359
3805	63.95008538
3806	63.944283
3807	63.92905185
3808	63.92467673
3809	63.91947889
3810	63.91524692
3811	63.91284388
3812	63.8848421
3813	63.87488297
3814	63.87330245
3815	63.86211064
3816	63.86093438
3817	63.85545407
3818	63.83476199
3819	63.83348851
3820	63.83174103
3821	63.82011933
3822	63.81915245
3823	63.8169217
3824	63.81390361
3825	63.81243794
3826	63.81004506
3827	63.80807358
3828	63.80663005
3829	63.80632554
3830	63.79860361
3831	63.79457473
3832	63.78054827
3833	63.7796943
3834	63.77681693
3835	63.77400549
3836	63.76628384
3837	63.76290765
3838	63.73714175
3839	63.7351765
3840	63.73345609
3841	63.73163887
3842	63.72867067
3843	63.72294175
3844	63.72130344
3845	63.72088503
3846	63.72027795
3847	63.71726732
3848	63.71544438
3849	63.70995533
3850	63.70335068
3851	63.70196107
3852	63.69704031
3853	63.69574151
3854	63.69484943
3855	63.69034476
3856	63.68528002
3857	63.68237561
3858	63.67625097
3859	63.66213433
3860	63.65861608
3861	63.65132969
3862	63.64400566
3863	63.63102771
3864	63.6283711
3865	63.60131363
3866	63.60048502
3867	63.59882084
3868	63.5922261
3869	63.58654619
3870	63.56340398
3871	63.56245888
3872	63.55922305
3873	63.55729707
3874	63.55625808
3875	63.55243171
3876	63.54983648
3877	63.54577464
3878	63.53035193
3879	63.52830338
3880	63.51741348
3881	63.50753725
3882	63.50621379
3883	63.49333193
3884	63.48858246
3885	63.48597114
3886	63.48246957
3887	63.48169736
3888	63.48073419
3889	63.47959317
3890	63.47537973
3891	63.47386645
3892	63.47288377
3893	63.46778493
3894	63.46421128
3895	63.46333883
3896	63.46012231
3897	63.45518286
3898	63.45398157
3899	63.45237375
3900	63.44313672
3901	63.44210219
3902	63.43839751
3903	63.4366315
3904	63.43601635
3905	63.43450643
3906	63.42328283
3907	63.41912643
3908	63.4033606
3909	63.40198469
3910	63.39972601
3911	63.38280215
3912	63.3805052
3913	63.3741494
3914	63.36951005
3915	63.36707222
3916	63.36452129
3917	63.3641149
3918	63.36342542
3919	63.36278246
3920	63.35332927
3921	63.34882246
3922	63.34844202
3923	63.3470408
3924	63.34633243
3925	63.34530595
3926	63.34330757
3927	63.33985896
3928	63.33904454
3929	63.33589771
3930	63.33394026
3931	63.31619313
3932	63.30640272
3933	63.30155752
3934	63.29724599
3935	63.27849281
3936	63.27796902
