iter	Passed	Remaining
3215	124443	27899
3216	124477	27859
3217	124510	27819
3218	124544	27779
3219	124577	27739
3220	124608	27699
3221	124657	27663
3222	124689	27622
3223	124722	27582
3224	124754	27542
3225	124788	27502
3226	124821	27463
3227	124869	27426
3228	124901	27386
3229	124934	27346
3230	124968	27306
3231	124999	27266
3232	125033	27226
3233	125083	27190
3234	125118	27150
3235	125149	27110
3236	125185	27071
3237	125217	27031
3238	125250	26991
3239	125301	26955
3240	125335	26915
3241	125369	26875
3242	125402	26836
3243	125436	26796
3244	125469	26756
3245	125521	26720
3246	125555	26680
3247	125589	26641
3248	125623	26601
3249	125656	26561
3250	125689	26522
3251	125742	26486
3252	125776	26446
3253	125810	26407
3254	125845	26367
3255	125877	26327
3256	125910	26287
3257	125958	26251
3258	125994	26211
3259	126029	26172
3260	126064	26133
3261	126096	26092
3262	126129	26053
3263	126178	26016
3264	126212	25976
3265	126245	25937
3266	126278	25897
3267	126312	25857
3268	126345	25817
3269	126394	25781
3270	126428	25741
3271	126461	25701
3272	126493	25662
3273	126527	25622
3274	126559	25582
3275	126610	25546
3276	126642	25506
3277	126673	25466
3278	126706	25426
3279	126740	25386
3280	126786	25349
3281	126819	25309
3282	126852	25270
3283	126886	25230
3284	126920	25190
3285	126954	25151
3286	126987	25111
3287	127039	25075
3288	127071	25035
3289	127105	24996
3290	127140	24956
3291	127173	24917
3292	127206	24877
3293	127254	24840
3294	127288	24800
3295	127320	24761
3296	127353	24721
3297	127386	24681
3298	127417	24641
3299	127449	24601
3300	127500	24565
3301	127534	24525
3302	127567	24486
3303	127599	24446
3304	127632	24406
3305	127666	24367
3306	127718	24330
3307	127751	24291
3308	127785	24251
3309	127818	24212
3310	127852	24172
3311	127884	24132
3312	127934	24096
3313	127965	24056
3314	127997	24016
3315	128031	23976
3316	128064	23937
3317	128097	23897
3318	128147	23861
3319	128180	23821
3320	128213	23781
3321	128247	23742
3322	128280	23702
3323	128314	23663
3324	128364	23626
3325	128396	23587
3326	128441	23549
3327	128475	23510
3328	128508	23470
3329	128563	23434
3330	128597	23395
3331	128630	23355
3332	128664	23316
3333	128696	23276
3334	128729	23236
3335	128777	23199
3336	128813	23160
3337	128858	23123
3338	128895	23084
3339	128927	23044
3340	128982	23009
3341	129015	22969
3342	129047	22929
3343	129081	22890
3344	129113	22850
3345	129146	22811
3346	129195	22774
3347	129227	22734
3348	129261	22695
3349	129293	22655
3350	129326	22615
3351	129359	22576
3352	129408	22539
3353	129442	22500
3354	129476	22460
3355	129509	22420
3356	129541	22381
3357	129575	22341
3358	129624	22305
3359	129657	22265
3360	129692	22226
3361	129725	22186
3362	129757	22147
3363	129790	22107
3364	129840	22070
3365	129874	22031
3366	129907	21992
3367	129940	21952
3368	129973	21912
3369	130005	21873
3370	130054	21836
3371	130091	21797
3372	130124	21758
3373	130156	21718
3374	130190	21679
3375	130224	21639
3376	130275	21603
3377	130307	21563
3378	130341	21524
3379	130375	21485
3380	130407	21445
3381	130441	21405
3382	130491	21369
3383	130525	21329
3384	130559	21290
3385	130593	21251
3386	130625	21211
3387	130659	21172
3388	130710	21135
3389	130745	21096
3390	130778	21057
3391	130811	21017
3392	130844	20978
3393	130877	20938
3394	130929	20902
3395	130961	20862
3396	130993	20823
3397	131026	20783
3398	131058	20744
3399	131092	20704
3400	131141	20667
3401	131173	20628
3402	131206	20588
3403	131240	20549
3404	131275	20510
3405	131307	20471
3406	131359	20434
3407	131391	20394
3408	131426	20355
3409	131458	20316
3410	131490	20276
3411	131523	20237
3412	131570	20200
3413	131603	20160
3414	131635	20121
3415	131668	20081
3416	131699	20042
3417	131733	20002
3418	131781	19965
3419	131814	19926
3420	131846	19886
3421	131879	19847
3422	131911	19807
3423	131944	19768
3424	131994	19731
3425	132028	19692
3426	132061	19653
3427	132094	19613
3428	132126	19574
3429	132160	19535
3430	132208	19498
3431	132243	19458
3432	132276	19419
3433	132308	19380
3434	132341	19340
3435	132373	19301
3436	132423	19264
3437	132457	19225
3438	132490	19185
3439	132522	19146
3440	132557	19107
3441	132589	19067
3442	132637	19030
3443	132669	18991
3444	132703	18952
3445	132737	18912
3446	132769	18873
3447	132802	18834
3448	132851	18797
3449	132885	18758
3450	132918	18718
3451	132952	18679
3452	132984	18640
3453	133016	18600
3454	133070	18564
3455	133103	18525
3456	133137	18486
3457	133168	18446
3458	133201	18407
3459	133234	18367
3460	133285	18331
3461	133317	18291
3462	133349	18252
3463	133382	18212
3464	133412	18173
3465	133444	18133
3466	133493	18096
3467	133527	18057
3468	133561	18018
3469	133595	17979
3470	133628	17940
3471	133660	17900
3472	133707	17863
3473	133739	17824
3474	133773	17785
3475	133805	17745
3476	133838	17706
3477	133871	17667
3478	133921	17630
3479	133955	17591
3480	133990	17552
3481	134024	17513
3482	134057	17474
3483	134087	17434
3484	134134	17397
3485	134168	17357
3486	134200	17318
3487	134233	17279
3488	134267	17240
3489	134302	17201
3490	134352	17164
3491	134384	17125
3492	134417	17086
3493	134451	17046
3494	134483	17007
3495	134515	16968
3496	134566	16931
3497	134598	16892
3498	134629	16852
3499	134661	16813
3500	134694	16774
3501	134726	16734
3502	134776	16697
3503	134808	16658
3504	134842	16619
3505	134876	16580
3506	134909	16541
3507	134942	16502
3508	134990	16465
3509	135024	16426
3510	135057	16386
3511	135090	16347
3512	135123	16308
3513	135155	16269
3514	135206	16232
3515	135239	16193
3516	135272	16154
3517	135305	16115
3518	135338	16076
3519	135371	16036
3520	135419	15999
3521	135454	15960
3522	135487	15921
3523	135521	15882
3524	135554	15843
3525	135585	15804
3526	135635	15767
3527	135667	15727
3528	135702	15689
3529	135735	15649
3530	135766	15610
3531	135799	15571
3532	135848	15534
3533	135880	15495
3534	135914	15456
3535	135949	15417
3536	135982	15378
3537	136014	15339
3538	136066	15302
3539	136098	15263
3540	136132	15224
3541	136165	15185
3542	136196	15145
3543	136229	15106
3544	136262	15067
3545	136311	15030
3546	136345	14991
3547	136378	14952
3548	136410	14913
3549	136444	14874
3550	136478	14835
3551	136528	14798
3552	136562	14759
3553	136594	14720
3554	136628	14681
3555	136661	14642
3556	136693	14603
3557	136743	14566
3558	136775	14526
3559	136807	14487
3560	136841	14448
3561	136873	14409
3562	136906	14370
3563	136956	14333
3564	136989	14294
3565	137021	14255
3566	137054	14216
3567	137087	14177
3568	137118	14138
3569	137152	14099
3570	137203	14062
3571	137237	14023
3572	137270	13984
3573	137302	13945
3574	137336	13906
3575	137367	13867
3576	137416	13830
3577	137449	13791
3578	137482	13752
3579	137514	13713
3580	137547	13674
3581	137579	13635
3582	137627	13597
3583	137659	13558
3584	137693	13519
3585	137727	13480
3586	137759	13441
3587	137792	13402
3588	137825	13363
3589	137874	13326
3590	137908	13287
3591	137940	13248
3592	137973	13209
3593	138006	13170
3594	138039	13132
3595	138088	13094
3596	138121	13055
3597	138155	13016
3598	138189	12978
3599	138222	12939
3600	138255	12900
3601	138305	12862
3602	138339	12824
3603	138371	12785
3604	138404	12746
3605	138436	12707
3606	138473	12668
3607	138525	12631
3608	138562	12593
3609	138597	12554
3610	138631	12515
3611	138666	12476
3612	138700	12438
3613	138747	12400
3614	138781	12361
3615	138814	12322
3616	138846	12283
3617	138880	12245
3618	138913	12206
3619	138947	12167
3620	139002	12130
3621	139039	12092
3622	139077	12053
3623	139111	12014
3624	139147	11976
3625	139202	11939
3626	139237	11900
3627	139273	11862
3628	139307	11823
3629	139343	11784
3630	139400	11747
3631	139437	11709
3632	139473	11670
3633	139507	11632
3634	139540	11593
3635	139592	11555
3636	139624	11517
3637	139656	11478
3638	139692	11439
3639	139724	11400
3640	139758	11361
3641	139810	11324
3642	139847	11286
3643	139882	11247
3644	139917	11208
3645	139953	11170
3646	139989	11131
3647	140047	11094
3648	140084	11056
3649	140118	11017
3650	140152	10978
3651	140190	10940
3652	140238	10902
3653	140272	10864
3654	140306	10825
3655	140341	10786
3656	140378	10748
3657	140433	10711
3658	140473	10672
3659	140510	10634
3660	140544	10595
3661	140579	10556
3662	140627	10519
3663	140662	10480
3664	140695	10441
3665	140729	10403
3666	140769	10364
3667	140821	10327
3668	140858	10288
3669	140892	10250
3670	140928	10211
3671	140962	10172
3672	141013	10135
3673	141047	10096
3674	141082	10058
3675	141115	10019
3676	141149	9980
3677	141182	9941
3678	141233	9904
3679	141269	9865
3680	141304	9827
3681	141343	9788
3682	141384	9750
3683	141437	9713
3684	141472	9674
3685	141505	9635
3686	141539	9597
3687	141572	9558
3688	141604	9519
3689	141654	9482
3690	141688	9443
3691	141720	9404
3692	141751	9365
3693	141799	9327
3694	141833	9289
3695	141866	9250
3696	141898	9211
3697	141932	9173
3698	141965	9134
3699	142018	9096
3700	142055	9058
3701	142090	9019
3702	142122	8980
3703	142154	8942
3704	142186	8903
3705	142238	8865
3706	142270	8827
3707	142305	8788
3708	142337	8749
3709	142370	8711
3710	142403	8672
3711	142453	8634
3712	142486	8596
3713	142520	8557
3714	142556	8518
3715	142590	8480
3716	142622	8441
3717	142673	8403
3718	142706	8365
3719	142738	8326
3720	142770	8287
3721	142802	8248
3722	142835	8210
3723	142887	8172
3724	142923	8134
3725	142958	8095
3726	142993	8057
3727	143026	8018
3728	143074	7980
3729	143107	7941
3730	143142	7903
3731	143176	7864
3732	143209	7826
3733	143243	7787
3734	143292	7749
3735	143324	7710
3736	143357	7672
3737	143391	7633
3738	143425	7595
3739	143457	7556
3740	143492	7517
3741	143546	7480
3742	143587	7442
3743	143624	7403
3744	143661	7365
3745	143695	7326
3746	143751	7289
3747	143785	7250
3748	143820	7212
3749	143855	7173
3750	143887	7134
3751	143921	7096
3752	143956	7057
3753	144007	7020
3754	144043	6981
3755	144075	6942
3756	144109	6904
3757	144144	6865
3758	144178	6827
3759	144227	6789
3760	144262	6750
3761	144296	6712
3762	144330	6673
3763	144365	6635
3764	144399	6596
3765	144451	6559
3766	144488	6520
3767	144523	6482
3768	144556	6443
3769	144591	6404
3770	144644	6367
3771	144680	6328
3772	144714	6290
3773	144749	6251
3774	144783	6213
3775	144831	6175
3776	144866	6136
3777	144901	6098
3778	144939	6059
3779	144975	6021
3780	145023	5983
3781	145057	5944
3782	145091	5906
3783	145127	5867
3784	145160	5829
3785	145192	5790
3786	145243	5752
3787	145277	5714
3788	145312	5675
3789	145347	5637
3790	145380	5598
3791	145413	5560
3792	145465	5522
3793	145501	5484
3794	145534	5445
3795	145574	5407
3796	145608	5368
3797	145657	5330
3798	145691	5292
3799	145725	5253
3800	145760	5215
3801	145793	5176
3802	145827	5138
3803	145875	5100
3804	145909	5061
3805	145945	5023
3806	145978	4984
3807	146012	4946
3808	146046	4907
3809	146078	4869
3810	146128	4831
3811	146164	4792
3812	146199	4754
3813	146235	4716
3814	146267	4677
3815	146300	4638
3816	146350	4601
3817	146385	4562
3818	146419	4524
3819	146452	4485
3820	146487	4447
3821	146521	4408
3822	146568	4370
3823	146603	4332
3824	146637	4293
3825	146669	4255
3826	146717	4217
3827	146752	4178
3828	146785	4140
3829	146820	4101
3830	146853	4063
3831	146887	4024
3832	146939	3986
3833	146972	3948
3834	147007	3909
3835	147041	3871
3836	147074	3833
3837	147107	3794
3838	147160	3756
3839	147200	3718
3840	147241	3680
3841	147276	3641
3842	147311	3603
3843	147362	3565
3844	147396	3526
3845	147431	3488
3846	147466	3449
3847	147499	3411
3848	147532	3373
3849	147585	3335
3850	147619	3296
3851	147653	3258
3852	147688	3219
3853	147721	3181
3854	147755	3142
3855	147806	3104
3856	147840	3066
3857	147875	3028
3858	147912	2989
3859	147947	2951
3860	148000	2913
3861	148033	2874
3862	148066	2836
3863	148098	2797
3864	148132	2759
3865	148165	2721
3866	148214	2682
3867	148249	2644
3868	148282	2606
3869	148314	2567
3870	148348	2529
3871	148381	2490
3872	148429	2452
3873	148463	2414
3874	148496	2375
3875	148529	2337
3876	148563	2299
3877	148596	2260
3878	148646	2222
3879	148680	2184
3880	148713	2145
3881	148747	2107
3882	148780	2069
3883	148812	2030
3884	148861	1992
3885	148892	1954
3886	148926	1915
3887	148960	1877
3888	148993	1838
3889	149026	1800
3890	149075	1762
3891	149108	1724
3892	149143	1685
3893	149179	1647
3894	149212	1608
3895	149247	1570
3896	149296	1532
3897	149331	1494
3898	149366	1455
3899	149398	1417
3900	149431	1379
3901	149464	1340
3902	149516	1302
3903	149550	1264
3904	149584	1225
3905	149619	1187
3906	149651	1149
3907	149685	1110
3908	149734	1072
3909	149768	1034
3910	149802	995
3911	149835	957
3912	149869	919
3913	149901	880
3914	149954	842
3915	149989	804
3916	150022	766
3917	150056	727
3918	150089	689
3919	150124	651
3920	150160	612
3921	150210	574
3922	150245	536
3923	150279	497
3924	150314	459
3925	150347	421
3926	150380	382
3927	150432	344
3928	150467	306
3929	150500	268
3930	150535	229
3931	150570	191
3932	150606	153
3933	150658	114
3934	150692	76
3935	150725	38
3936	150758	0
